transaction_id,customer_id,timestamp_seconds,hour_of_day,day_of_week,is_weekend,is_night,amount,avg_amount_30d,amount_to_avg_ratio,customer_age,customer_tenure_days,account_balance,income_band,merchant_category,merchant_id,transaction_type,card_present,device_type,num_transactions_last_1h,num_transactions_last_24h,minutes_since_last_transaction,distance_from_home_km,distance_from_last_transaction_km,is_foreign_transaction,ip_address_risk_score,failed_pin_attempts_24h,is_fraud
19530,48834,304638,12,3,0,0,24.23,33.81,0.717,55,2400,243.5,5,travel,96737,online,0,android,0,2,644.3,1.64,2.91,0,0.55,0,0
19531,33781,304670,12,3,0,0,38.65,42.07,0.919,28,1184,2035.09,2,money_transfer,78532,atm_withdrawal,1,unknown,1,1,32,1.63,22.84,0,0.147,0,0
19532,17654,304686,12,3,0,0,17.36,32.49,0.534,52,3195,1440.86,4,entertainment,38575,contactless,1,android,1,3,130.1,17.4,12.05,0,0.079,0,0
19533,5780,304689,12,3,0,0,33.65,28.97,1.162,30,1464,877.32,4,jewelry,97307,contactless,1,unknown,1,7,89.8,0.58,5.28,0,0.006,0,0
19534,9064,304696,12,3,0,0,171.11,37.42,4.573,58,2403,1349.53,3,online_retail,25467,swipe,1,web_mobile,0,1,460.4,7.12,15.47,0,0.175,0,1
19535,23019,304703,12,3,0,0,78.08,75.32,1.037,38,3389,424.65,4,health,53242,online,0,ios,1,5,369.9,0.59,3.51,0,0.23,0,0
19536,19292,304720,12,3,0,0,33.41,31.44,1.063,52,3019,1705.47,3,jewelry,49546,online,0,web_mobile,0,7,204.3,8.79,6.95,0,0.15,0,0
19537,13791,304727,12,3,0,0,64.69,40.68,1.59,26,120,966.04,4,money_transfer,14846,online,0,web_mobile,1,4,255.4,1.87,1.19,0,0.064,0,0
19538,19417,304730,12,3,0,0,17,56.24,0.302,70,2316,2567.59,3,entertainment,10225,chip,1,web_mobile,1,8,458.7,22.12,29.06,0,0.171,0,0
19539,23911,304732,12,3,0,0,37.56,65.22,0.576,62,2514,1294.06,2,grocery,75746,swipe,1,unknown,0,5,340.3,9.59,1.72,0,0.259,0,0
19540,18084,304736,12,3,0,0,41.5,22.13,1.875,65,959,729.78,3,electronics,62943,contactless,1,ios,0,3,392.2,25.62,2.17,0,0.197,0,1
19541,3097,304739,12,3,0,0,114.77,127.52,0.9,39,1369,2097.89,3,clothing,51352,contactless,1,web_mobile,1,3,14.4,10.3,5.62,0,0.261,0,0
19542,8755,304761,12,3,0,0,53.14,24.22,2.194,31,2265,1781.55,3,fuel,89358,online,0,android,1,3,1075.7,11.01,8.41,0,0.573,0,0
19543,6233,304810,12,3,0,0,18.94,23.34,0.811,28,264,890.01,1,money_transfer,93597,manual_entry,0,unknown,0,7,36.9,8.79,2.99,0,0.242,0,0
19544,14401,304824,12,3,0,0,15.9,27.45,0.579,43,2967,642.92,2,travel,18822,chip,1,web_mobile,0,5,484.4,15.74,13.46,0,0.256,0,0
19545,43788,304837,12,3,0,0,20.3,47.26,0.43,62,1131,2169.59,5,gambling,48920,online,0,unknown,0,4,329.1,15.71,0.36,0,0.139,0,0
19546,49530,304851,12,3,0,0,15.08,12.46,1.21,50,2203,381.99,4,grocery,30182,online,0,unknown,0,7,26.2,3.38,4.08,0,0.565,0,0
19547,47872,304861,12,3,0,0,5.34,17.73,0.301,29,1772,109.29,5,grocery,12863,swipe,1,web_mobile,0,5,6.8,2.03,22.45,0,0.024,0,0
19548,46950,304900,12,3,0,0,2.86,9.08,0.315,73,2741,507.72,2,jewelry,36350,online,0,ios,1,9,201.6,39.96,1.95,0,0.282,0,0
19549,14756,304908,12,3,0,0,38.74,52.86,0.733,46,681,3284.34,3,money_transfer,43703,manual_entry,0,unknown,0,2,139.4,33.82,23.71,0,0.258,0,0
19550,34432,304913,12,3,0,0,57.06,36.41,1.567,63,1076,2065.36,2,travel,27789,online,0,web_mobile,1,9,139,24.22,17.05,0,0.454,1,0
19551,20059,304936,12,3,0,0,17.2,11.36,1.514,61,383,510.87,2,electronics,92807,swipe,1,web_desktop,2,9,142.3,5.82,10.39,0,0.286,0,0
19552,16518,304947,12,3,0,0,27.06,12.67,2.136,18,3693,286.05,5,utilities,10733,swipe,1,web_mobile,0,2,161.8,10.72,2.9,0,0.252,0,0
19553,892,304971,12,3,0,0,106.99,31.8,3.364,53,3022,1340.43,2,online_retail,15287,contactless,1,android,0,3,102.6,27.97,3.01,0,0.089,0,0
19554,38279,304988,12,3,0,0,29.86,33.75,0.885,64,1016,793.76,5,health,99507,swipe,1,unknown,0,3,454.9,7.42,4.2,0,0.055,0,0
19555,23,305016,12,3,0,0,16.4,25.32,0.648,80,613,952.77,2,fuel,58849,swipe,1,unknown,1,5,428,53.42,26.87,0,0.045,0,0
19556,40456,305019,12,3,0,0,8.68,15.71,0.553,27,122,339.12,1,clothing,53721,atm_withdrawal,1,web_mobile,0,2,97.6,3.11,2.02,0,0.241,0,0
19557,13271,305026,12,3,0,0,61.16,35.48,1.724,35,2385,1836.65,3,gaming,47383,swipe,1,web_desktop,0,4,761.2,2.37,37.99,0,0.091,0,0
19558,7469,305042,12,3,0,0,36.9,59.77,0.617,29,3076,1306.55,2,fuel,81123,chip,1,android,0,4,162.7,25.55,10.52,0,0.216,0,0
19559,15226,305071,12,3,0,0,21.56,32.94,0.655,43,405,1018.04,4,restaurant,78401,chip,1,web_mobile,0,3,239.3,3.74,33.81,0,0.008,0,0
19560,31219,305080,12,3,0,0,38.95,58.16,0.67,55,1475,2638.5,5,clothing,94872,online,0,web_desktop,0,1,375.2,6.73,16.47,0,0.93,0,0
19561,37107,305090,12,3,0,0,32.96,29.26,1.126,64,1288,260.14,4,grocery,50620,manual_entry,0,android,1,4,22.9,3.76,10.26,0,0.24,0,0
19562,49897,305095,12,3,0,0,81.67,80.38,1.016,81,170,3057.01,2,jewelry,89465,online,0,web_mobile,0,3,337.7,17.16,27.22,0,0.018,0,0
19563,9581,305101,12,3,0,0,61.17,55.96,1.093,50,1544,2449.89,1,utilities,21552,online,0,web_mobile,0,7,694.1,9.6,1.93,0,0.389,0,0
19564,16782,305112,12,3,0,0,18.58,32.67,0.569,25,1719,1617.32,5,crypto_exchange,55625,online,0,unknown,0,4,516.5,0.62,3.64,0,0.712,0,0
19565,37082,305146,12,3,0,0,76.12,48.41,1.572,34,3191,709.38,4,gambling,85118,contactless,1,web_mobile,0,2,148.3,19.38,4.42,0,0.038,0,0
19566,1773,305201,12,3,0,0,16.58,10.18,1.629,44,1362,291.75,5,clothing,53598,online,0,unknown,1,5,31.5,6.11,0.28,0,0.922,0,1
19567,22481,305204,12,3,0,0,9.77,19.28,0.507,71,2292,141.3,1,fuel,42615,atm_withdrawal,1,web_mobile,0,4,408.3,6.22,7.27,0,0.044,0,0
19568,42046,305208,12,3,0,0,45.46,41.99,1.083,39,3235,1509.74,2,gambling,75745,manual_entry,0,pos_terminal,0,8,224.3,17.55,3.8,0,0.959,0,0
19569,48782,305210,12,3,0,0,31.7,18.38,1.725,61,15,221,5,entertainment,59540,contactless,1,unknown,1,9,390,30.17,2.7,0,0.105,1,0
19570,30594,305228,12,3,0,0,10.05,22.3,0.451,71,2614,246.86,5,restaurant,74896,swipe,1,ios,1,7,207.1,37.93,11.53,0,0.139,0,0
19571,33435,305231,12,3,0,0,39.71,38.09,1.043,36,564,355.19,3,online_retail,18064,contactless,1,ios,0,5,536.3,25.21,10.54,0,0.214,1,0
19572,41835,305267,12,3,0,0,20.08,69.72,0.288,20,3337,1074.41,2,utilities,89016,chip,1,web_desktop,0,2,120.5,6.4,44.61,0,0.043,0,0
19573,49455,305274,12,3,0,0,5.81,10.34,0.562,75,3466,92.3,4,utilities,50704,manual_entry,0,unknown,0,7,217.9,23.18,1.03,0,0.449,1,0
19574,2997,305276,12,3,0,0,13.41,21.25,0.631,41,2963,1219.17,2,travel,29605,contactless,1,pos_terminal,1,5,62,5.83,29.19,0,0.261,0,0
19575,45404,305311,12,3,0,0,101.65,82.25,1.236,33,491,2392.76,4,clothing,43985,contactless,1,ios,1,5,160.1,15.37,0.46,0,0.006,0,0
19576,22113,305318,12,3,0,0,13.47,11.35,1.187,32,1536,460.35,5,jewelry,55939,swipe,1,web_desktop,0,3,102.8,3.71,3.79,0,0.213,0,0
19577,2346,305328,12,3,0,0,32.04,59.1,0.542,39,1100,2384.41,3,grocery,89534,online,0,android,0,7,258.7,23.95,2.98,0,0.122,0,0
19578,5235,305338,12,3,0,0,18.06,22.83,0.791,75,216,1027.83,3,crypto_exchange,96663,contactless,1,ios,0,1,55.8,3.71,19.3,0,0.25,0,0
19579,35802,305351,12,3,0,0,68.86,45.65,1.508,81,2389,236.89,2,health,44820,contactless,1,android,0,2,201.1,13.58,3.29,0,0.12,0,0
19580,29824,305367,12,3,0,0,52.4,53.75,0.975,27,3203,1068.8,5,jewelry,54540,online,0,unknown,2,5,322.7,15.66,9.47,0,0.948,0,0
19581,7369,305375,12,3,0,0,19.25,36.76,0.524,30,2695,908.95,1,utilities,63077,chip,1,web_mobile,2,3,189.4,1.69,6.25,0,0.058,1,0
19582,13163,305379,12,3,0,0,40.9,17.13,2.388,58,1709,786.73,1,gambling,96367,chip,1,unknown,0,2,88.7,0.34,9.75,0,0.064,0,0
19583,5333,305389,12,3,0,0,28.07,7.25,3.872,77,2620,125.68,5,fuel,31714,swipe,1,pos_terminal,1,2,113.7,8.99,5.94,0,0.183,0,0
19584,49441,305393,12,3,0,0,12.36,15.04,0.822,65,1160,773.5,4,travel,98746,online,0,android,3,6,70.7,16.56,9.76,0,0.914,0,0
19585,9488,305398,12,3,0,0,43.33,44.99,0.963,54,1981,1877.16,2,money_transfer,40375,manual_entry,0,unknown,0,2,56.4,35.3,15.06,0,0.419,0,0
19586,19915,305402,12,3,0,0,44.69,60.69,0.736,27,721,2969.85,3,money_transfer,25466,contactless,1,pos_terminal,1,8,350,8.53,1.19,0,0.121,0,0
19587,44488,305403,12,3,0,0,37.09,25.8,1.438,58,2667,1466.68,1,gambling,70204,contactless,1,unknown,0,6,99.4,15.25,19.93,0,0.178,1,0
19588,44079,305456,12,3,0,0,191.29,41.09,4.655,80,666,1596.31,4,crypto_exchange,40820,online,0,web_mobile,0,5,370.3,0.26,7.82,0,0.113,0,0
19589,24592,305457,12,3,0,0,58.44,53.5,1.092,50,2466,2940.51,5,crypto_exchange,23813,contactless,1,unknown,1,5,258.9,21.94,32.28,0,0.188,0,0
19590,41054,305468,12,3,0,0,33.29,19.45,1.712,30,3588,331.78,3,money_transfer,64321,swipe,1,pos_terminal,0,3,210.9,5.37,10.6,0,0.23,0,0
19591,22502,305495,12,3,0,0,79.33,45.33,1.75,23,613,1487.3,2,gaming,69105,manual_entry,0,web_mobile,0,5,27.7,0.42,10.8,0,0.247,0,0
19592,6685,305499,12,3,0,0,44.88,34.6,1.297,28,1804,212.9,4,entertainment,73558,online,0,ios,0,2,195.7,11.91,3.3,0,0.311,0,0
19593,27030,305508,12,3,0,0,56.32,42.83,1.315,26,1722,1342.85,2,utilities,56843,chip,1,ios,0,5,13.1,17.44,1.93,0,0.27,0,0
19594,40935,305519,12,3,0,0,46.99,43.29,1.085,32,2292,1310.15,4,gaming,51563,contactless,1,unknown,1,6,67.2,11.45,40.99,0,0.173,0,0
19595,35824,305537,12,3,0,0,59.8,48.38,1.236,67,75,2650.76,4,travel,58925,swipe,1,pos_terminal,0,2,125.4,32.06,5.74,0,0.023,0,0
19596,42599,305539,12,3,0,0,8.56,18.61,0.46,38,1099,923.88,5,electronics,84949,swipe,1,android,1,5,556.2,19.41,37.76,0,0.163,0,0
19597,44042,305548,12,3,0,0,22.5,58.16,0.387,43,547,713.86,5,health,14246,manual_entry,0,pos_terminal,0,6,54.1,13.33,16.9,0,0.119,0,0
19598,4007,305556,12,3,0,0,36.58,26.81,1.364,61,1172,1078.15,1,utilities,22919,atm_withdrawal,1,web_mobile,0,5,46,1.6,2.18,0,0.12,0,0
19599,17888,305605,12,3,0,0,38.81,49.96,0.777,76,3418,1276.7,1,travel,16602,contactless,1,web_mobile,0,7,232.5,26.75,7.02,0,0.224,1,0
19600,29112,305609,12,3,0,0,13.01,31.65,0.411,67,1806,450.18,3,jewelry,34640,swipe,1,ios,0,1,15.1,27.59,17.9,0,0.153,0,0
19601,19173,305609,12,3,0,0,43.77,38.32,1.142,39,2796,550.7,3,gambling,48746,contactless,1,unknown,0,5,173.1,23.16,6.61,0,0.11,1,0
19602,37872,305627,12,3,0,0,60.88,23.02,2.645,82,544,752.46,2,online_retail,89689,chip,1,web_mobile,0,8,129.1,21.07,10.15,0,0.285,0,0
19603,2522,305646,12,3,0,0,15.53,38.88,0.399,32,2609,1177.31,3,electronics,68511,atm_withdrawal,1,unknown,0,4,52.2,1.99,13.53,0,0.231,0,0
19604,21426,305725,12,3,0,0,51.96,19.9,2.611,72,2979,353.19,1,health,67400,manual_entry,0,web_desktop,0,9,88.9,72.3,1.46,0,0.163,0,0
19605,26290,305727,12,3,0,0,45.99,23.77,1.935,62,33,818.52,5,entertainment,45480,chip,1,web_mobile,0,3,128.8,0.43,1.03,0,0.231,1,0
19606,12171,305730,12,3,0,0,183.7,55.89,3.287,71,1579,2557.33,1,fuel,45062,contactless,1,ios,0,4,105.9,4.61,1.91,0,0.248,0,0
19607,37312,305737,12,3,0,0,96.08,76.78,1.251,64,847,1943.7,2,jewelry,65928,online,0,ios,0,4,212.3,21.78,24.15,0,0.77,0,0
19608,9612,305791,12,3,0,0,22.29,20.74,1.075,23,3173,958.02,3,gambling,95154,swipe,1,android,1,6,84.6,21.66,22.66,0,0.032,1,0
19609,23474,305805,12,3,0,0,63.92,29.57,2.162,25,2099,1616.35,2,gambling,71562,chip,1,web_desktop,0,1,50,30.36,10.39,0,0.063,0,0
19610,27686,305837,12,3,0,0,27.12,26.25,1.033,18,353,241.76,2,gaming,31816,atm_withdrawal,1,web_mobile,0,5,94.7,5.17,0.98,0,0.003,0,0
19611,11422,305842,12,3,0,0,31.8,59.07,0.538,77,1026,1536.69,4,money_transfer,67771,contactless,1,web_mobile,0,5,93.4,34.24,12.12,0,0.103,0,0
19612,3659,305844,12,3,0,0,20.2,17.99,1.123,51,2678,794.33,5,restaurant,14596,swipe,1,ios,1,5,220.2,2.07,17.82,0,0.017,0,0
19613,46663,305860,12,3,0,0,40.35,18.76,2.151,79,2184,876.95,5,money_transfer,65059,chip,1,pos_terminal,0,5,151.6,5.08,18.77,0,0.295,0,0
19614,17755,305883,12,3,0,0,11.19,26.92,0.416,64,164,1503.28,3,crypto_exchange,34555,atm_withdrawal,1,web_mobile,1,4,102.5,14.98,5.35,0,0.042,0,0
19615,13920,305891,12,3,0,0,78.11,32.93,2.372,37,1670,1666.85,2,gaming,56097,online,0,unknown,1,3,163.7,43.35,18.63,0,0.05,0,0
19616,28242,305927,12,3,0,0,33.48,19.92,1.681,27,21,1038.29,3,restaurant,56325,manual_entry,0,unknown,0,5,201.1,1.87,6.04,0,0.421,0,0
19617,19927,305946,12,3,0,0,34.35,32.63,1.053,83,734,1304.22,2,electronics,21710,chip,1,unknown,1,5,494.1,8.85,8.63,0,0.264,0,0
19618,22836,305963,12,3,0,0,13.68,9.44,1.449,69,180,288.07,5,restaurant,62372,chip,1,android,1,7,2.2,9.27,1.79,0,0.178,0,0
19619,25115,305970,12,3,0,0,27.71,35.4,0.783,38,2608,274.09,2,fuel,83486,manual_entry,0,web_mobile,0,1,56.1,27.34,1.71,0,0.698,0,0
19620,42699,305986,12,3,0,0,14.02,21.53,0.651,32,2933,919.95,4,money_transfer,86568,online,0,web_desktop,0,3,184.6,2.85,57.05,0,0.955,0,0
19621,34155,306026,13,3,0,0,39.87,18.67,2.136,70,1480,574.15,5,entertainment,11090,chip,1,android,1,5,312.9,7.97,26.2,0,0.01,0,0
19622,42461,306035,13,3,0,0,22.07,7.91,2.79,26,2034,174.35,3,utilities,26733,chip,1,ios,2,4,75,14.14,4.85,0,0.055,0,0
19623,27270,306050,13,3,0,0,11.08,21.63,0.512,50,1680,1022.3,2,crypto_exchange,74705,manual_entry,0,web_desktop,0,4,314.6,5.21,0.54,0,0.367,0,0
19624,30913,306070,13,3,0,0,106.76,17.79,6.001,70,2158,1044.97,2,electronics,42797,online,0,web_desktop,1,6,437.2,1.52,8.34,0,0.833,0,1
19625,18058,306091,13,3,0,0,46.77,69.4,0.674,60,2540,3273.27,4,entertainment,43730,contactless,1,web_desktop,0,4,185.6,30.33,14.2,0,0.231,0,0
19626,17348,306109,13,3,0,0,14.8,24.31,0.609,42,1223,127.6,2,entertainment,71768,manual_entry,0,web_mobile,0,2,83.3,36.92,23.17,0,0.668,0,0
19627,32248,306135,13,3,0,0,46.28,48.04,0.963,30,3500,1066.41,5,fuel,56182,online,0,web_desktop,0,2,330.9,13.39,14.31,0,0.839,0,0
19628,14837,306165,13,3,0,0,26.76,16.69,1.603,48,3942,383.98,5,restaurant,21802,online,0,ios,1,6,186.6,1.98,4.67,0,0.924,0,0
19629,15747,306172,13,3,0,0,15.66,15.01,1.043,23,469,202.68,5,grocery,41905,chip,1,unknown,0,7,155.2,0.44,4.12,0,0.134,0,0
19630,13457,306183,13,3,0,0,37.15,38.76,0.958,68,15,881.9,5,money_transfer,33416,contactless,1,web_desktop,0,2,15.5,6.25,6.66,0,0.113,1,0
19631,16143,306187,13,3,0,0,43.2,35.98,1.201,53,622,306.19,2,gaming,55141,online,0,unknown,0,6,432.7,0.51,11.45,0,0.623,0,0
19632,31099,306194,13,3,0,0,50.51,73.33,0.689,65,2893,3154.71,2,gambling,33947,online,0,unknown,2,6,380.2,1.94,39.18,0,0.564,0,0
19633,15025,306212,13,3,0,0,11.49,10.69,1.075,21,842,765.21,1,clothing,44592,chip,1,pos_terminal,1,9,178.7,23.59,4.71,0,0.245,0,0
19634,40073,306231,13,3,0,0,25.11,41.36,0.607,45,2568,2399.66,3,clothing,51328,swipe,1,unknown,0,5,105.1,14.84,0.21,0,0.011,0,0
19635,49877,306242,13,3,0,0,22.57,54.36,0.415,67,2409,1948.41,5,gaming,20227,chip,1,web_desktop,1,6,164.7,26.57,3.11,0,0.023,0,0
19636,25700,306247,13,3,0,0,14.69,19.42,0.756,64,1584,1050.78,5,money_transfer,50594,swipe,1,ios,0,1,40.3,9.75,24.56,0,0.09,0,0
19637,38395,306255,13,3,0,0,7.44,13.87,0.536,58,2285,340.85,1,money_transfer,49330,atm_withdrawal,1,unknown,0,4,127.3,35.81,18.12,0,0.293,0,0
19638,34478,306260,13,3,0,0,11.84,21.66,0.547,22,1736,858.61,2,fuel,36144,chip,1,web_desktop,0,4,32.9,1.56,25.81,0,0.278,0,0
19639,6428,306260,13,3,0,0,16.83,11.85,1.42,63,1580,575.02,3,grocery,88545,manual_entry,0,unknown,0,3,122.7,5.97,42.84,0,0.245,0,0
19640,32160,306265,13,3,0,0,7.95,25.87,0.307,78,1340,635.89,3,clothing,88200,manual_entry,0,web_desktop,0,4,101.9,10.21,0.2,0,0.486,0,0
19641,21551,306276,13,3,0,0,28.74,32.27,0.891,40,2642,710.92,4,online_retail,35403,contactless,1,pos_terminal,0,8,414.4,0.23,25.9,0,0.031,0,0
19642,1020,306279,13,3,0,0,63.35,40.98,1.546,21,3863,2146.76,4,entertainment,36625,contactless,1,web_desktop,1,5,523.1,2.61,0.48,0,0.085,0,0
19643,40103,306286,13,3,0,0,204.53,45.01,4.544,61,1837,2126.03,3,fuel,55591,online,0,unknown,1,4,12.7,22.43,5.8,0,0.161,0,0
19644,732,306290,13,3,0,0,49.69,37.32,1.331,79,1423,1850.55,3,utilities,61276,swipe,1,ios,0,1,69.2,14.11,6.37,0,0.235,0,0
19645,44901,306299,13,3,0,0,14.43,23.1,0.625,33,1380,673.74,3,gambling,25364,manual_entry,0,web_desktop,0,7,7.3,12.88,3.37,0,0.866,0,0
19646,31187,306310,13,3,0,0,9.4,16.1,0.584,50,3246,768.26,3,fuel,95637,manual_entry,0,android,0,1,33.5,15.12,62.02,0,0.027,0,0
19647,43841,306313,13,3,0,0,80.15,79.09,1.013,34,1310,2942.95,2,crypto_exchange,20234,online,0,web_mobile,0,3,212.4,8.69,25.3,0,0.284,0,0
19648,30997,306329,13,3,0,0,27.23,12.07,2.256,41,3090,645.75,1,gaming,79339,swipe,1,android,1,9,483.7,1.75,5.6,0,0.279,0,0
19649,9416,306382,13,3,0,0,40.02,34.08,1.174,47,364,366.12,2,money_transfer,30513,swipe,1,web_desktop,0,2,39,25.36,6.61,0,0.256,0,0
19650,46395,306391,13,3,0,0,21.26,25.54,0.832,32,2917,146.07,4,gambling,41496,contactless,1,android,1,9,232.5,16.55,0.94,0,0.016,1,0
19651,13945,306403,13,3,0,0,66.74,46.16,1.446,34,2749,498.78,4,electronics,56266,contactless,1,unknown,0,3,476.2,0.65,42.38,0,0.101,0,1
19652,9441,306409,13,3,0,0,144.58,57.23,2.526,47,2677,2718.44,1,restaurant,51897,chip,1,pos_terminal,0,5,241,11.13,0.61,0,0.11,0,0
19653,11246,306410,13,3,0,0,135.39,52.97,2.556,28,2934,1045.09,1,online_retail,47595,manual_entry,0,android,0,2,165.5,7.35,11.14,0,0.215,0,1
19654,48351,306414,13,3,0,0,25.96,22.66,1.146,28,3627,690.94,1,gaming,32043,swipe,1,web_mobile,0,3,172.9,5.06,11.46,0,0.115,0,0
19655,30745,306438,13,3,0,0,81.24,99.17,0.819,81,3642,1757.3,5,travel,89169,atm_withdrawal,1,ios,1,2,55.5,0.43,3.36,0,0.177,0,0
19656,27257,306442,13,3,0,0,4.3,19.78,0.217,77,733,754.66,3,grocery,41979,contactless,1,ios,1,3,36.1,20.79,0.65,0,0.054,0,0
19657,25886,306446,13,3,0,0,162.74,26.65,6.107,23,1410,1199.14,3,fuel,84249,online,0,unknown,0,4,7.8,36.65,16.84,0,0.395,0,0
19658,29624,306473,13,3,0,0,31.5,36.93,0.853,59,2119,239.34,3,gambling,72791,online,0,unknown,1,5,157.2,9.78,31.31,0,0.304,0,0
19659,24959,306485,13,3,0,0,23.37,28.21,0.828,49,2908,679.89,1,entertainment,73339,contactless,1,android,0,3,118.2,5.47,14.28,0,0.254,0,0
19660,33107,306486,13,3,0,0,32.42,53.74,0.603,82,3762,2363.96,5,health,12611,swipe,1,pos_terminal,0,3,32.5,26.97,21.93,0,0.058,0,0
19661,24249,306499,13,3,0,0,15.04,9.05,1.662,84,2802,349.95,2,gaming,79526,online,0,android,1,9,381.1,36.03,34.3,0,0.086,0,0
19662,40610,306499,13,3,0,0,23.14,14.57,1.588,59,1050,425.36,5,utilities,47649,online,0,android,0,3,30.7,20.51,13.79,0,0.813,0,0
19663,14959,306501,13,3,0,0,97.76,63.89,1.53,78,1522,410.92,5,travel,13706,contactless,1,ios,0,4,148.3,14.93,11.05,0,0.168,0,0
19664,4571,306503,13,3,0,0,12.55,14.38,0.873,24,2109,373.3,2,online_retail,51324,contactless,1,pos_terminal,0,6,274.7,41.72,49.84,0,0.236,0,0
19665,49376,306508,13,3,0,0,22.95,37.78,0.607,72,3689,1839.83,1,online_retail,23799,online,0,web_mobile,0,0,325.4,20.99,14.71,0,0.889,0,0
19666,36217,306516,13,3,0,0,9.91,15.93,0.622,57,2088,858.95,5,restaurant,62871,swipe,1,pos_terminal,0,4,66.4,38.98,2.81,0,0.042,0,0
19667,46763,306528,13,3,0,0,60.75,54.9,1.107,73,3616,2559.17,1,money_transfer,45190,chip,1,web_mobile,0,3,234.6,18.41,0.69,0,0.181,0,0
19668,39086,306536,13,3,0,0,23.23,44.09,0.527,56,3216,1084.43,2,online_retail,44623,online,0,pos_terminal,0,3,383.1,39.78,2.31,0,0.639,0,0
19669,17718,306561,13,3,0,0,29.18,29.28,0.997,39,1380,673.69,4,health,73933,contactless,1,web_mobile,2,7,87.2,4.79,10.47,0,0.003,0,0
19670,21417,306574,13,3,0,0,2.4,9.39,0.256,61,83,536.28,5,travel,14818,chip,1,web_desktop,0,1,252.4,7.15,1.89,0,0.256,1,0
19671,6135,306587,13,3,0,0,3.76,5.95,0.632,30,3472,267.15,2,grocery,99743,chip,1,unknown,0,2,78.8,1.15,11.77,0,0.034,0,0
19672,35868,306600,13,3,0,0,20.33,38.34,0.53,45,1543,320,1,restaurant,66700,online,0,unknown,0,2,154.6,7.01,0.93,0,0.944,0,0
19673,41764,306616,13,3,0,0,64.91,34.52,1.88,82,3376,392.1,4,online_retail,92201,contactless,1,unknown,0,1,48,15.7,29.38,0,0.24,0,0
19674,8831,306616,13,3,0,0,8.45,11.39,0.742,69,2398,410.4,5,gambling,32976,online,0,pos_terminal,0,2,124.8,6.51,0.18,0,0.67,0,0
19675,20129,306647,13,3,0,0,184.61,47.07,3.922,56,3078,972.21,3,entertainment,18730,contactless,1,web_desktop,0,2,230.1,18.38,18.56,0,0.258,0,0
19676,675,306673,13,3,0,0,32.28,22.39,1.442,66,3650,398.27,1,restaurant,40215,online,0,pos_terminal,0,5,145.8,9.74,1.07,0,0.405,0,0
19677,47079,306718,13,3,0,0,12.67,23.42,0.541,66,221,205.61,1,crypto_exchange,80608,chip,1,web_desktop,0,2,40.3,6.12,8.39,0,0.152,0,0
19678,42255,306729,13,3,0,0,10.14,24.9,0.407,52,3956,456.56,2,gambling,36732,contactless,1,ios,0,1,235.5,24.52,0.56,0,0.077,0,0
19679,17626,306736,13,3,0,0,28.89,93.27,0.31,18,3549,5278.4,3,online_retail,68951,chip,1,ios,0,2,264.4,4.19,1.74,0,0.106,0,0
19680,48983,306751,13,3,0,0,4.16,11.91,0.349,24,1134,824.92,2,online_retail,14617,manual_entry,0,ios,0,5,3.3,1.87,19.71,0,0.722,0,0
19681,26337,306761,13,3,0,0,12.42,13.4,0.927,49,813,311.92,2,money_transfer,79911,online,0,pos_terminal,0,4,225.5,10.05,0.12,0,0.215,0,0
19682,48400,306773,13,3,0,0,79.64,54.39,1.464,50,3128,3246.44,1,restaurant,65435,online,0,pos_terminal,0,2,126.3,8.2,8.24,0,0.794,0,0
19683,20165,306789,13,3,0,0,37.88,63.61,0.596,26,2532,1466.81,2,gambling,53870,manual_entry,0,ios,0,3,137.8,8.51,28.54,0,0.729,1,0
19684,17853,306792,13,3,0,0,22.8,17.58,1.297,68,1945,653.04,4,entertainment,40347,swipe,1,android,1,3,640.7,54.24,1.61,0,0.129,0,0
19685,17720,306792,13,3,0,0,33.89,20.3,1.669,55,842,729.29,1,travel,70449,contactless,1,android,0,1,281,65.93,26.11,0,0.014,0,0
19686,33110,306794,13,3,0,0,70.42,58.27,1.209,50,3127,2012.16,3,utilities,28979,chip,1,web_desktop,1,2,138.2,10.2,13.21,0,0.188,0,0
19687,38997,306794,13,3,0,0,21.81,22.9,0.952,33,578,1049.49,1,grocery,10337,contactless,1,android,0,2,268.6,1.86,39.31,0,0.24,0,0
19688,12849,306810,13,3,0,0,65.33,40.28,1.622,23,3009,1580.12,2,grocery,23009,chip,1,ios,0,7,62.3,33.26,4.2,0,0.02,0,0
19689,20587,306825,13,3,0,0,79.42,80.6,0.985,41,1581,2779.75,4,fuel,70874,atm_withdrawal,1,pos_terminal,2,6,210.8,0.25,20.52,0,0.275,0,0
19690,7896,306838,13,3,0,0,16.08,19.2,0.837,76,439,504.27,5,fuel,67027,manual_entry,0,ios,0,1,188.4,1.37,23.56,0,0.156,0,0
19691,42978,306847,13,3,0,0,47.76,46.61,1.025,48,3242,626.93,5,crypto_exchange,60381,online,0,ios,0,2,214.3,18.98,26.98,0,0.539,0,0
19692,34811,306852,13,3,0,0,60.44,35.93,1.682,59,3740,1386.95,1,restaurant,52354,online,0,ios,1,6,61.5,28.99,2.38,0,0.434,1,0
19693,5096,306860,13,3,0,0,38.41,13.45,2.856,59,1528,936.12,1,utilities,21988,online,0,web_desktop,0,3,41.7,6.88,2.64,0,0.518,0,0
